,,,Target,Units
,,,A16-59,
Channel,Year,Month in Year,Share,
4FUN KIDS,2026,4,0.000285,
4FUN KIDS,2026,5,0.000919,
4FUN KIDS,2026,6,0.000539,
4FUN KIDS,2026,7,0.000223,
4FUN.TV,2025,1,0.002083,
4FUN.TV,2025,2,0.002119,
4FUN.TV,2025,3,0.001839,
4FUN.TV,2025,4,0.001825,
4FUN.TV,2025,5,0.002099,
4FUN.TV,2025,6,0.002022,
4FUN.TV,2025,7,0.002257,
4FUN.TV,2025,8,0.002059,
4FUN.TV,2025,9,0.001666,
4FUN.TV,2025,10,0.001862,
4FUN.TV,2025,11,0.001776,
4FUN.TV,2025,12,0.001159,
4FUN.TV,2026,1,0.001643,
4FUN.TV,2026,2,0.001494,
4FUN.TV,2026,3,0.001762,
4FUN.TV,2026,4,0.001837,
4FUN.TV,2026,5,0.002258,
4FUN.TV,2026,6,0.002005,
4FUN.TV,2026,7,0.001716,
Ale Kino+,2025,1,0.001483,
Ale Kino+,2025,2,0.001328,
Ale Kino+,2025,3,0.001192,
Ale Kino+,2025,4,0.001013,
Ale Kino+,2025,5,0.001081,
Ale Kino+,2025,6,0.001390,
Ale Kino+,2025,7,0.001264,
Ale Kino+,2025,8,0.001386,
Ale Kino+,2025,9,0.001184,
Ale Kino+,2025,10,0.001180,
Ale Kino+,2025,11,0.001173,
Ale Kino+,2025,12,0.001383,
Ale Kino+,2026,1,0.001649,
Ale Kino+,2026,2,0.001880,
Ale Kino+,2026,3,0.001408,
Ale Kino+,2026,4,0.001161,
Ale Kino+,2026,5,0.001274,
Ale Kino+,2026,6,0.001071,
Ale Kino+,2026,7,0.000478,
AMC,2025,1,0.001717,
AMC,2025,2,0.001498,
AMC,2025,3,0.001334,
AMC,2025,4,0.001677,
AMC,2025,5,0.001448,
AMC,2025,6,0.001077,
AMC,2025,7,0.001081,
AMC,2025,8,0.001296,
AMC,2025,9,0.001137,
AMC,2025,10,0.001284,
AMC,2025,11,0.001983,
AMC,2025,12,0.002016,
AMC,2026,1,0.002417,
AMC,2026,2,0.003548,
AMC,2026,3,0.001483,
AMC,2026,4,0.002359,
AMC,2026,5,0.002090,
AMC,2026,6,0.001735,
AMC,2026,7,0.000653,
AXN,2025,1,0.002674,
AXN,2025,2,0.002438,
AXN,2025,3,0.003121,
AXN,2025,4,0.003832,
AXN,2025,5,0.003339,
AXN,2025,6,0.003813,
AXN,2025,7,0.003589,
AXN,2025,8,0.002823,
AXN,2025,9,0.003044,
AXN,2025,10,0.003116,
AXN,2025,11,0.003059,
AXN,2025,12,0.003440,
AXN,2026,1,0.002885,
AXN,2026,2,0.002948,
AXN,2026,3,0.002601,
AXN,2026,4,0.003103,
AXN,2026,5,0.003219,
AXN,2026,6,0.002793,
AXN,2026,7,0.001759,
AXN Black,2025,1,0.001356,
AXN Black,2025,2,0.001685,
AXN Black,2025,3,0.001750,
AXN Black,2025,4,0.001853,
AXN Black,2025,5,0.002160,
AXN Black,2025,6,0.002087,
AXN Black,2025,7,0.001971,
AXN Black,2025,8,0.001884,
AXN Black,2025,9,0.001285,
AXN Black,2025,10,0.001629,
AXN Black,2025,11,0.001504,
AXN Black,2025,12,0.001322,
AXN Black,2026,1,0.001828,
